voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA
/project/graziul/data/Zone1/2018_08_12/201808120533-329786-27730.mp3,1832.3569614512471,151.52902643318714,34.51568806551126,5.347390359018525,0.020666530718346867,0.00013699942775792867,0.009529519887557219,0.01026177862577344,0.028588559662671657,0.12713845260342937,1.1952612713817552,0.05925057778068509,0.07728412568093083,0.10739618762084269,0.17775173334205527,622.1629291787631,1397.4804616376866,2147.409277704784,2855.726808815321,590.4658051665057,1374.7315040082033,2136.542338648115,2775.467481729847,-0.23907032346572293,0.5094763126400734
/project/graziul/data/Zone1/2018_08_12/201808120603-647711-27730.mp3,1832.3569614512471,160.2876537514307,43.27549729718055,7.360146550646757,0.02239227345302404,0.00014004140055691355,0.010313971805427175,0.010979963876155399,0.030941915416281524,0.12521236966844648,1.2041483861445985,0.05774525578196918,0.07683450857865758,0.11330757198211687,0.17323576734590754,560.2920805829823,1348.5246921609269,2091.888755319504,2786.557191853481,533.7405544076043,1320.7569840580447,2056.298708804541,2707.2234985942796,0.09584679720530226,0.6595704270111922
/project/graziul/data/Zone1/2018_08_12/201808120633-901759-27730.mp3,1834.159410430839,165.00319800136162,42.50249617764674,5.333601298503045,0.025661404816523205,0.00015571387742068817,0.01227246694268367,0.012889401953911382,0.03681740082805101,0.13947189673447197,1.3160601564550292,0.06614014349389594,0.08445562979645482,0.11103608746628635,0.1984204304816878,609.2551584201649,1358.2938887839668,2080.2666811763165,2803.6098448177568,582.6095482038927,1334.2053573704063,2012.081907973509,2695.1750282856797,3.379377403027861,-0.04571961611489471
/project/graziul/data/Zone1/2018_08_12/201808120703-852547-27730.mp3,1832.3569614512471,156.11396351639485,39.116018121587516,4.997811987338638,0.024434789218411527,0.00015682615010393256,0.011267294152362276,0.012653806080613884,0.03380188245708683,0.14290064357299503,1.3138563938195407,0.0660622206465782,0.08675316896250931,0.12030714255770593,0.1981866619397346,638.2892041530347,1409.1971922519801,2133.704618369908,2801.795813178309,607.7983722033368,1416.3334092621726,2111.2114134602284,2728.7325307987135,3.559374343603802,-1.1524629330852165
/project/graziul/data/Zone1/2018_08_12/201808120733-369191-27730.mp3,1833.5585941043084,173.20960864129063,41.64848657560926,6.375198870348938,0.01897807550770569,0.0001094781339471799,0.008824740619390526,0.009112092854536609,0.026474221858171578,0.13003279817083194,1.2383158567326715,0.05846039045935041,0.08027356740122134,0.11897508776386918,0.17538117137805123,634.7956065885232,1443.4508130960294,2158.8230208303466,2837.432341358384,606.7988898471989,1438.842094708418,2170.9492783821934,2743.256473717056,-0.08962609903078846,-1.1443889622624908
/project/graziul/data/Zone1/2018_08_12/201808120803-891554-27730.mp3,1831.155328798186,158.10491279606504,40.498872525218836,6.625866035622986,0.022904658123275138,0.00014526752474637868,0.010680656016041507,0.011277447450438663,0.03204196804812452,0.12475490275225114,1.2027470026268912,0.056950649666819515,0.07614245169086194,0.11081913013654252,0.17085194900045855,587.0941091295587,1345.8014831944429,2092.3456155183303,2819.7812645368776,559.705529412908,1320.495037431149,2055.6109483759938,2739.4380058122424,0.05309920611762353,1.119386064410628
/project/graziul/data/Zone1/2018_08_12/201808120832-732332-27730.mp3,1831.7561451247166,154.41473778263293,38.335251181329475,4.36870141321948,0.022580929706537703,0.00014686535653553914,0.010717676876610165,0.011573783763555931,0.03215303062983049,0.11955466233440824,1.153951380711093,0.05564594821877122,0.07358241683971638,0.10294284822191802,0.16693784465631364,590.6951304742188,1377.8483283567123,2117.035219177272,2820.0626334823305,571.6481762289613,1356.223346878309,2082.451899961777,2746.573024645039,-0.8563344056205664,2.181593791477343
/project/graziul/data/Zone1/2018_08_12/201808120902-41159-27730.mp3,1832.9577777777777,150.06788814982377,53.235180850748286,3.6465203585040955,0.05459439481462052,0.00036597220204821133,0.027083273347170367,0.03006226319941923,0.0812498200415111,0.16143212931501538,1.4281332743275783,0.07398331931517108,0.08517545690295528,0.10240385992130008,0.22194995794551323,553.2114792538954,1396.064922077629,2048.541496001486,2777.533329636443,468.82144251241823,1363.1307336005473,2028.1487519745351,2678.970022255401,13.765068677226175,7.350697329889149
/project/graziul/data/Zone1/2018_08_12/201808120932-28710-27730.mp3,1832.3569614512471,122.58825850324412,49.341155781946505,5.904871697815684,0.029090316875609767,0.00023912567522046184,0.01359732168328571,0.015123296273885693,0.04079196504985713,0.13185588206853663,1.223071636272069,0.06337206103183254,0.08114326253143345,0.11585510606819131,0.19011618309549763,599.8302448662942,1369.591549830495,2104.7528500574736,2828.614455487181,543.5206814467671,1351.5911392513394,2075.9120674151172,2780.780983128365,3.630828105652493,1.8980346766990113
/project/graziul/data/Zone1/2018_08_12/201808121032-648578-27730.mp3,1832.3569614512471,116.4903980961397,37.445861486785034,5.246280989020699,0.02900249905292574,0.00025063241946307217,0.013891832303165706,0.014377533720075417,0.041675496909497116,0.13094117389144588,1.216649304049559,0.06191969587928484,0.07962251186276624,0.12946163803656557,0.18575908763785454,560.2024205850971,1414.5177642336557,2140.0705668054006,2880.8408927124774,522.0458441441618,1391.018358658004,2123.854861750058,2852.79919241536,3.801209567151786,1.33970270288175
/project/graziul/data/Zone1/2018_08_12/201808121102-659166-27730.mp3,1831.155328798186,159.27544458698213,41.32911872331253,7.475914204928142,0.022277210150011478,0.00014021811871841526,0.010424521861925048,0.011291803360622047,0.03127356558577514,0.12526063989601663,1.2199453631561499,0.05703988279981977,0.07608014089628684,0.11286943930276534,0.1711196483994593,610.3874366434223,1407.0267576635101,2162.716536799071,2874.6777155329,584.6095041332907,1394.5517242379942,2152.1347199878464,2816.100337928129,0.0920744339885739,0.7832927057353782
/project/graziul/data/Zone1/2018_08_12/201808121131-178650-27730.mp3,1831.155328798186,159.48957366499738,41.74878823158908,8.44173244129392,0.021436133045085466,0.00013472671709586608,0.00984746022746877,0.010604235388635398,0.029542380682406312,0.12141094124498474,1.1979298803148757,0.05491217183692891,0.07484772827296676,0.11205190128684282,0.16473651551078672,592.8527715086988,1422.453987493922,2166.468326799384,2897.197994773047,561.8484009573004,1415.2512958482125,2154.666876677947,2828.765340824098,-0.7769325367295549,0.9457985796784771
/project/graziul/data/Zone1/2018_08_12/201808121201-299397-27730.mp3,1832.3569614512471,157.71783737137,47.08876403165973,7.791947056179549,0.0222352506834026,0.00014136967076185488,0.010343622706941768,0.01097922749764401,0.031030868120825304,0.12217855261350274,1.1935973178769603,0.05550187932127024,0.07398950081746777,0.10814473960145547,0.1665056379638107,602.56461479195,1422.3692504008927,2162.733427889495,2899.8000057748895,577.8276237271973,1407.9214800595066,2155.316993917741,2838.545891210891,-0.615468805219948,1.4463242867573467
/project/graziul/data/Zone1/2018_08_12/201808121231-470585-27730.mp3,1832.9577777777777,157.24680625157134,42.153101653776176,8.344803162501618,0.020851747087471523,0.00013291331582993614,0.009500559210911643,0.01022865656487154,0.02850167763273493,0.12062073787861938,1.176739652733782,0.05432447832731658,0.07296538541486725,0.10747225400948061,0.16297343498194974,590.2576785099739,1401.5336675760584,2142.3877233014746,2875.860971067035,563.7387543868415,1388.2729242330447,2120.4016140293807,2818.6654792440486,-1.372180814931269,1.3240525419982685
