GEOID,area
170313206002,159194.50261069994
170313301001,147887.49753649195
170313301002,320944.077453409
170313301003,323691.53375691245
170313301004,1990297.7625633315
170313302001,69413.4668698294
170313302002,722048.0827410133
170313403001,213541.9393436901
170313404001,290313.48162258894
170313405001,435449.1266559
170313406001,474810.1832072891
170313501001,292252.4183098517
170313501002,274279.0852197861
170313504001,201454.0062521408
170313510001,397661.02500957047
170313510002,137402.3719863275
170313510003,287279.4503641006
170313511001,80349.26016202354
170313511002,156158.875999686
170313511003,110757.23092954536
170313514001,323957.6462292344
170313515001,87123.9800631878
170313515002,79097.1869801239
170313602001,232044.9975423224
170313801001,438045.0638343464
170313802001,90811.05346393202
170313802002,124318.71552361696
170313805001,191450.18408413965
170313807001,244481.62112956785
170313812001,65763.05615041209
170313812002,192788.1364142377
170313814001,316691.63760921825
170313815001,108676.05883058636
170313817001,196801.1574427147
170313818001,187124.3530563988
170313818002,132242.00702398468
170313819001,88379.51768482522
170313819002,84312.51107335128
170313901001,482375.9461147149
170313902001,140052.96880708524
170313902002,163740.6093905278
170313903001,62765.59430579829
170313903002,264283.3315468746
170313904001,147118.6582666215
170313904002,179185.0051927424
170313905001,326518.06535806804
170313906001,134572.70453412054
170313906002,190055.7971398481
170313907001,363179.0510101604
170313907002,155973.38523026262
170313907003,90379.36367545863
170314003001,1464550.5811477648
170314004001,217778.4160232622
170314004002,109164.76402682211
170314005001,189606.2631057943
170314005002,136542.37305804534
170314008001,244685.4699608848
170314008002,248630.02245968903
170314101001,63054.2385420826
170314101002,164482.53702793707
170314102001,64827.17235396413
170314105001,140995.65167671756
170314105002,122014.3690287933
170314106001,126511.33216252358
170314106002,125733.74849622374
170314107001,259921.7027401001
170314108001,120686.1475380222
170314108002,128833.56797201022
170314109001,43514.706955596754
170314109002,74994.98835469835
170314109003,266962.74122714176
170314110001,203383.78682710265
170314110002,459308.98942440667
170314110003,167371.20827176535
170314111001,118261.52987775856
170314111002,165022.6864265463
170314112001,160651.46016723162
170314112002,242340.6008340548
170314201001,832417.123077829
170314202001,277261.5764840028
170314203001,245119.4106025082
170314204001,245126.8148702245
170314205001,122671.11338851276
170314205002,123308.02978301868
170314206001,121874.04810415865
170314206002,121731.4731339691
170314207001,122487.69845726193
170314207002,122490.6803501089
170314207003,122210.54521640402
170314207004,121743.67947342634
170314207005,161595.44869639428
170314208001,183847.1929732641
170314208002,163753.80268198758
170314212001,146528.12877990777
170314212002,179218.26041797546
170314301011,82349.77938348457
170314301012,80081.94652593619
170314301013,82601.34256246778
170314301014,82051.37305935747
170314301021,336247.6251259486
170314301022,53465.26417597205
170314301023,55027.169263049225
170314302001,124057.15608901574
170314302002,122142.67663799076
170314302003,161460.79493518436
170314302004,131564.1804684466
170314302005,122121.2925306129
170314303001,162952.5048855364
170314303002,103888.03124123711
170314303003,139290.9354261373
170314304001,126975.88648112792
170314304002,119457.19811045604
170314304003,146804.47563961058
170314304004,154768.23768233106
170314305001,105023.49660296456
170314305002,105165.15174639496
170314305003,132643.14147641222
170314306001,169390.63941416616
170314306002,163971.6033151729
170314307001,85104.53786732242
170314307002,102880.56822243368
170314308001,163918.4573324816
170314308002,164153.6355245285
170314309001,168308.54295063543
170314309002,168205.5734380285
170314312001,327555.6161461842
170314312002,327740.8673671868
170314313011,143109.05707379355
170314313012,130437.8861714482
170314313013,130477.1507905899
170314313021,159984.8219015037
170314313022,122874.54895888868
170314313023,154561.87369572712
170314314001,167535.51069299295
170314314002,274157.7447067565
170314314003,579371.1533730126
170314314004,30111.12721750959
170314401011,145946.91848148813
170314401012,62433.455722702245
170314401013,43786.44324095806
170314401014,124839.44295974472
170314401021,319011.6869906231
170314401022,122362.87574043711
170314401023,124043.84346616892
170314401024,62086.19133209448
170314402011,122730.26054283608
170314402012,183966.36791111235
170314402013,76821.95164932689
170314402014,147935.35003278052
170314402021,208066.89742050885
170314402022,354919.3447698009
170314402023,218711.9247431084
170314403001,213002.3192795028
170314403002,433245.25973097136
170314403003,218144.4917765294
170314403004,218046.4723465809
170314403005,212668.97092440948
170314406001,286673.66571800224
170314406002,379946.112864708
170314407001,163619.06347021338
170314407002,163842.00989600236
170314408001,149534.03250068604
170314408002,129590.29883787985
170314409001,204264.7712638939
170314409002,225323.2049287521
170314409003,313042.1442380586
170314503001,523007.0854962721
170314503002,247157.69823365723
170314503003,425916.2142384611
170314503004,170685.60213213673
170314601001,2661418.0399472667
170314601002,122140.89747274888
170314601003,122390.31826642992
170314601004,122285.95829329731
170314602001,183146.8080284033
170314602002,417135.49714886537
170314603011,163240.7593557349
170314603012,163136.46182600036
170314603013,159234.87595217218
170314603021,122194.14740695748
170314603022,122319.61712453498
170314603023,159615.95269372952
170314603024,244704.6333347956
170314604001,162814.54700443937
170314604002,163165.9631797132
170314604003,163344.51814782538
170314604004,163203.32281932596
170314605001,163821.3167720007
170314605002,163420.26940042272
170314605003,235038.40441211223
170314605004,155088.4502081324
170314605005,155785.20964292233
170314605006,174806.84674213643
170314605007,229268.7982639047
170314606001,260610.69693708795
170314607001,189666.12637141903
170314607002,116613.7735910872
170314607003,116342.0752305506
170314610001,621453.1232677534
170314701001,578659.148560168
170314701002,1010363.7582049504
170314801001,246806.0555792395
170314801002,412811.6250062875
170314802001,124758.0791677206
170314802002,161347.84492745367
170314803001,210333.42095346967
170314803002,205400.70255657745
170314804001,205062.29596265053
170314804002,205294.9707920616
170314804003,479620.8654891385
170314804004,229432.8273878582
170314804005,228999.44071034883
170314804006,229016.3081388919
170314804007,232474.8901403724
170314805001,246818.7129110511
170314805002,610571.1114427162
170314805003,506094.7513839745
170314903001,310658.5431499232
170314903002,322022.58700662386
170314904001,237759.5899962281
170314905001,958354.4079070694
170314905002,467535.4220484638
170314906001,683114.4209142522
170314907001,161047.1025630321
170314907002,161884.891272602
170314907003,316878.5769083531
170314908001,249624.1633410816
170314908002,182797.50584305657
170314908003,318453.7654269475
170314908004,164203.77991630454
170314908005,164173.41678866124
170314909011,248800.1670744357
170314909012,288923.7106121895
170314909013,307726.933985727
170314909021,249104.37741895928
170314909022,450245.2093160361
170314909023,267288.4021868422
170314909024,229433.5379629463
170314910001,160277.41163935146
170314910002,281947.5505151934
170314910003,191461.48775688035
170314910004,281410.3201106432
170314910005,362882.64820035856
170314911001,219325.9953920854
170314911002,224954.6650233369
170314911003,224369.5506255968
170314911004,326545.85592483275
170314911005,326754.20770213654
170314912001,242881.3997763628
170314912002,203417.874063311
170314912003,203196.8904734515
170314913001,161476.75740035227
170314913002,161275.93096484014
170314913003,161467.94268411022
170314913004,161809.23333163792
170314914001,159581.31201764513
170314914002,260555.75451302968
170314914003,409730.4660757476
170315001001,202421.89638733148
170315001002,314177.8328412087
170315001003,384488.1323849713
170315001004,1751632.1444096346
170315002001,619397.6844077614
170315002002,1423018.0019871306
170315003001,467537.080220166
170315003002,241633.4318172336
170315101001,433873.2988592808
170315101002,1933863.1430693725
170315102001,368741.7727396065
170315102002,235849.75025034675
170315102003,673353.7198178982
170315103001,372671.560201546
170315103002,491694.2265590161
170315103003,1523270.5897625752
170315103004,569664.2517538473
170315201001,2652831.7497550915
170315202001,105554.30081305762
170315202002,530570.3902583881
170315202003,581573.3889031545
170315203001,203318.9247104276
170315203002,203810.96636393692
170315203003,203495.15753532844
170315203004,347726.0657111622
170315204001,179454.9570508119
170315204002,198761.5162544048
170315204003,162354.11476087477
170315204004,184180.0259242924
170315205001,242890.6004713406
170315205002,470432.0467184068
170315205003,335754.0955857852
170315206001,1089381.0194221756
170315301001,397145.6816710736
170315301002,252790.87926311785
170315302001,242976.82653097488
170315302002,161661.51225914664
170315302003,163724.5813198294
170315302004,404198.8057981191
170315302005,324783.87592842994
170315303001,327287.4554579849
170315303002,328249.2891468782
170315303003,327216.24348842714
170315303004,325442.86060690176
170315304001,722686.8368559069
170315304002,589114.9435039696
170315305011,364029.8614110953
170315305012,364558.9059562146
170315305013,243526.90783596435
170315305014,324376.1373410976
170315305021,785131.2543083451
170315305031,485490.1672742902
170315305032,629707.8107590751
170315305033,533940.4678327275
170315306001,565393.182696352
170315306002,259456.232144195
170315306003,204176.53338121047
170315401011,1944693.139968204
170315401012,352655.22677314724
170315401013,397676.3562811593
170315401014,1148402.289554418
170315401021,4437453.331218199
170315401022,658984.349955564
170315401023,200617.1496255884
170315501001,4381000.174371323
170315501002,981221.8117632676
170315501003,375429.4612956742
170315501004,204383.00655354292
170315501005,1981550.013789391
170315501006,371371.4237325245
170315502001,630125.0342070101
170315502002,4730598.609913741
170315601001,730721.4107781618
170315602001,253199.6193797347
170315602002,80871.98962565277
170315602003,326010.81438137643
170315603001,326897.6856065277
170315603002,326950.10974962
170315604001,339634.18277586414
170315607001,241272.97357957784
170315607002,419966.2669042068
170315608001,330222.3484763511
170315608002,331276.83629632404
170315608003,232888.88363482527
170315608004,178878.57781201968
170315608005,247867.3312721032
170315609001,248617.5594822756
170315609002,166127.3794118046
170315609003,248511.5752946188
170315609004,248069.3560089118
170315609005,177628.60550790463
170315609006,220683.84446752848
170315610001,247947.91732342032
170315610002,165036.0715059211
170315610003,247263.3201882306
170315610004,164694.3223728107
170315610005,249307.0875396319
170315610006,254007.00513411555
170315611001,247964.22785887372
170315611002,165676.1743980522
170315611003,165369.43640441616
170315611004,248032.1755774056
170315611005,247870.5082677047
170315611006,247079.04178197225
170315701001,1523744.455748148
170315702001,1763886.113412283
170315703001,165555.12640948326
170315703002,165582.1190843312
170315703003,159249.1444811119
170315703004,489786.77647278376
170315704001,117021.506239609
170315704002,346369.2519664195
170315705001,179967.71382931442
170315705002,243629.69038580052
170315801001,480710.36079112376
170315801002,282626.2821990163
170315802001,502733.2600933883
170315802002,227088.37443951028
170315803001,471020.62989329
170315804001,885510.7288044777
170315804002,132604.63451837856
170315804003,149414.59809991097
170315804004,148587.8917634229
170315805011,123171.81339785473
170315805012,103888.61687915372
170315805013,142867.36793127283
170315805014,122190.85073079358
170315805021,124101.039147131
170315805022,123131.88650864136
170315805023,247185.36978547616
170315806001,102961.33305021368
170315806002,143176.57368838348
170315806003,123356.16577385792
170315806004,123292.59282871264
170315807001,121910.45162364138
170315807002,306861.7048293785
170315807003,121347.86528563227
170315808001,183294.58271701704
170315905001,596327.0921874725
170315906001,123145.12228363608
170315906002,102836.36125580424
170315906003,122001.43305948484
170315907001,163898.082742706
170315907002,718545.9711128593
170316004001,102865.93923244694
170316004002,102199.40363656195
170316004003,122166.16050153266
170316006001,179551.7099352987
170316006002,226245.4025163196
170316007001,124351.80454700832
170316007002,362754.5557799695
170316009001,90883.54323263622
170316009002,114562.4691103536
170316009003,61240.89792899412
170316009004,115633.60750983404
170316103001,861039.945487504
170316103002,266338.212603896
170316103003,1256279.0708858264
170316104001,163181.27472276826
170316108001,331962.9041024155
170316110001,571301.0476740223
170316111001,102086.83024930712
170316111002,102112.8429578122
170316111003,122581.74961875884
170316112001,102202.64293434496
170316112002,224837.0407022956
170316113001,102182.93088990707
170316113002,102337.2879739401
170316113003,122510.41668423064
170316114001,102026.49283369086
170316114002,122561.20553647052
170316114003,102031.42331462978
170316115001,86306.10805619418
170316115002,401494.0532194912
170316116001,172059.33080510297
170316116002,143077.78725654932
170316117001,102924.58789796512
170316117002,102958.49974270056
170316117003,122427.69418951696
170316118001,225324.7724789352
170316118002,102481.60793149254
170316119001,265431.6948659257
170316119002,388114.7290663438
170316120001,122225.75127330756
170316120002,203687.0156064597
170316121001,326355.4713639649
170316201001,383364.5359983724
170316201002,288020.8344480096
170316201003,166194.99570193453
170316202001,360417.4489965772
170316202002,216641.03703340984
170316203001,164445.4253511663
170316203002,164511.389985975
170316203003,164454.60998150968
170316203004,123431.23669104309
170316203005,186583.88703596336
170316203006,188756.00020246755
170316204001,162505.8889981447
170316204002,164999.34444216057
170316204003,164787.80248888375
170316204004,163989.70308829463
170316301001,508069.8668213155
170316302001,634189.2693016327
170316303001,247990.703067585
170316303002,737498.4638154575
170316304001,164667.17416411018
170316304002,164437.93377146043
170316304003,164491.83223164311
170316304004,164652.31911358045
170316305001,164791.0832280868
170316305002,164272.35260456832
170316305003,164174.33416700864
170316305004,164421.26220545694
170316308001,163973.87921955774
170316308002,163941.71688211104
170316308003,163917.71122078187
170316308004,163979.35968817584
170316309001,205603.60273768727
170316309002,184957.0854507765
170316309003,269197.28672658047
170316401001,305457.6921037407
170316403001,124299.63852415665
170316403002,165617.4526174373
170316403003,165285.9458304284
170316403004,356763.9963424888
170316403005,165653.3351151832
170316403006,347031.1886509088
170316404001,330953.9658915916
170316404002,1003978.599203279
170316405001,330505.5795643058
170316405002,331045.1493064893
170316406001,164655.42029106987
170316406002,247255.5150044033
170316406003,247726.7574601053
170316407001,164636.59482619603
170316407002,194170.1808158777
170316407003,134247.0561065961
170316407004,164005.39053596527
170316408001,163948.21873991648
170316408002,162814.10241839202
170316501001,171840.92411805864
170316501002,171643.14302028847
170316501003,164921.60488822075
170316501004,165016.2284308445
170316502001,205590.66155536487
170316502002,205192.2825405969
170316502003,164486.2776688663
170316502004,164696.19147161095
170316502005,126724.0862886657
170316502006,124383.11240962204
170316503011,245924.3248799208
170316503012,288127.734287417
170316503013,225852.38822323724
170316503014,225648.45475089308
170316503021,312864.66439198784
170316503022,348979.5153716923
170316504001,166415.77349268342
170316504002,156961.23970203547
170316504003,346965.50130132725
170316504004,222125.045882024
170316504005,206162.63043529028
170316505001,188459.2950989152
170316505002,204981.1030611861
170316505003,2852630.0228207707
170316603011,163781.63236978525
170316603021,123052.25126207295
170316603022,122842.23339823404
170316603023,123083.23969709311
170316603024,122861.03001797768
170316604001,163232.9917586141
170316604002,163086.2417554939
170316604003,160083.59385464006
170316604004,159244.62353884906
170316605001,163451.78745985206
170316605002,163262.89984978028
170316605003,166371.16704236914
170316605004,166271.72700877345
170316606001,123039.88451509176
170316606002,124135.0119015192
170316606003,124003.31498507025
170316606004,123094.45135460944
170316606005,164336.0423520535
170316607001,259161.7701422842
170316607002,221520.39563384303
170316608001,123232.85387756545
170316608002,122094.44649873897
170316608003,122255.56089339692
170316608004,123019.07789923472
170316608005,164787.17207917193
170316609001,164628.4686704608
170316609002,164403.43958675777
170316609003,1643960.6581782403
170316610001,220708.9862588752
170316610002,247947.66930577485
170316610003,180772.2926537946
170316610004,184609.65014131268
170316610005,284923.58489306574
170316611001,164775.4154904375
170316611002,571657.267183037
170316611003,164747.99940640302
170316611004,163007.47960310054
170316611005,235242.63276070272
170316701001,163443.07045623107
170316701002,163451.62149073317
170316702001,326543.3871690449
170316703001,163307.96363235
170316703002,163021.38283560687
170316704001,326420.36331613484
170316705001,622493.4715112692
170316706001,163179.29214357113
170316706002,163854.47333985157
170316707001,162969.784809312
170316707002,163758.43483095008
170316708001,122164.08822844176
170316708002,204135.21472664792
170316709001,124490.3117002615
170316709002,201798.71692519667
170316711001,245196.4462228072
170316712001,124079.64974467286
170316712002,120840.59366101708
170316713001,241231.85985753703
170316713002,121667.56088884432
170316713003,121760.84130890518
170316714001,287086.114085266
170316714002,208538.337143277
170316715001,163576.0492929583
170316715002,290934.14049953
170316715003,286736.2946613694
170316716001,122196.87212386276
170316716002,162474.63449131194
170316716003,122497.261119347
170316718001,324236.4215001859
170316719001,322061.33759038965
170316720001,185144.8737087281
170316720002,183935.72292713533
170316720003,184726.55525954725
170316720004,441285.9956897227
170316805001,102221.63727394376
170316805002,224637.8044879771
170316806001,102278.45686257308
170316806002,224186.2119470297
170316809001,310909.41630067525
170316809002,238012.61566881745
170316809003,221281.83456668584
170316809004,262676.251075278
170316810001,163111.81235976063
170316810002,124829.78407507164
170316810003,122401.09838538594
170316810004,242124.37741573824
170316811001,122076.16772906316
170316811002,122357.95368007572
170316811003,122162.7808457399
170316811004,122612.08125644464
170316811005,163230.6242271096
170316812001,123114.66799372868
170316812002,162487.41333451716
170316812003,344312.68257335306
170316812004,144400.3392029454
170316813001,272560.2063440352
170316813002,321871.0224312853
170316813003,123705.91103635734
170316814001,122352.93896689158
170316814002,161501.5229718836
170316814003,240184.59032607995
170316814004,122333.1408407721
170316903001,223933.42799334097
170316903002,308546.83683066675
170316904001,162926.41239859158
170316904002,162945.429698109
170316904003,160692.6333561739
170316904004,165125.46965908716
170316905001,323163.1627510974
170316909001,123113.73554408846
170316909002,123101.26333973768
170316909003,122280.81987187608
170316909004,121996.60233976108
170316909005,164981.43171692043
170316910001,161769.3982269243
170316910002,161824.7880222152
170316910003,162707.90378857031
170316910004,162375.7846802712
170316911001,218272.3655621896
170316911002,136030.41607797222
170316911003,102718.3786394573
170316911004,218721.6974636128
170316912001,276991.4762344631
170316912002,561623.4304759137
170316912003,175108.18814564118
170316913001,324178.10556138726
170316913002,323267.7450189904
170316914001,123321.11428952432
170316914002,123610.76665498724
170316914003,122352.81283481252
170316914004,122193.41862362972
170316914005,165200.96712752074
170316915001,123422.94566761822
170316915002,427852.7584549283
170316915003,123246.07455493529
170317001001,581669.2563207161
170317001002,1730168.7578756055
170317002001,588267.7663457359
170317002002,351272.0678299577
170317002003,270412.43065606145
170317002004,404090.4863010623
170317003011,315532.9764000428
170317003012,303419.0485031121
170317003013,656733.3585040019
170317003021,288932.75863950007
170317003022,215396.32842678897
170317003023,313132.737400996
170317003024,502176.7992881896
170317004011,544308.0085708074
170317004012,405563.4773289679
170317004013,327431.5349355049
170317004014,205224.8616927968
170317004021,255634.3805246169
170317004022,322754.4554847877
170317004023,570498.3595096149
170317005011,308594.4688415615
170317005012,309292.40190405113
170317005013,305155.4061256765
170317005014,307505.3669311509
170317005015,201691.15249577604
170317005016,238103.29718299067
170317005021,1122200.7547725155
170317005022,600572.9910255248
170317101001,215114.19385184327
170317102001,123920.27503294298
170317102002,123866.03824919484
170317102003,123577.1718354427
170317102004,123827.93177365408
170317102005,246592.2436979442
170317103001,327581.1073352884
170317104001,124253.96792233502
170317104002,122498.29170878758
170317104003,122310.07222429548
170317104004,124395.42670086092
170317104005,277654.9524970922
170317104006,231344.2738100119
170317105001,122407.50849793167
170317105002,122634.4870664164
170317105003,122159.3300213112
170317105004,381205.5490322672
170317106001,122431.62110254528
170317106002,122500.94990098344
170317107001,122410.36221384157
170317107002,122451.5910745831
170317107003,122568.15729807052
170317107004,122653.09441209656
170317108001,122458.5147453028
170317108002,122542.51241225487
170317108003,142876.62107675313
170317108004,122319.7536586671
170317108005,122414.87950715973
170317108006,183665.32392892195
170317109001,321123.0576982704
170317109002,669822.4513981157
170317110001,163479.46669357014
170317110002,327345.3343894992
170317110003,163534.59854749165
170317111001,183864.0183715225
170317111002,184010.4769735876
170317111003,286056.6016864288
170317112001,183907.1862162172
170317112002,184086.1469925572
170317112003,184043.2468619861
170317112004,550199.4074203168
170317113001,153835.05281924852
170317113002,196182.20929876008
170317114001,198594.8178289208
170317114002,387628.95707043615
170317114003,158934.2916337712
170317115001,321724.8266943813
170317115002,327570.1663046818
170317201001,416249.3635741861
170317201002,1086707.0247182504
170317201003,462098.3983157288
170317202001,352016.4476556321
170317202002,415222.6135398182
170317202003,905231.3217381664
170317203001,245520.8516332552
170317203002,246910.68488098183
170317203003,527531.1833675554
170317203004,244407.81664871072
170317204001,333656.63262280374
170317204002,329582.43426343845
170317205001,648371.8953066012
170317205002,393788.0088711532
170317206001,290144.2601763286
170317206002,292227.16823141725
170317207001,401154.91977764806
170317207002,388751.3475969193
170317207003,259952.37551457027
170317301001,249676.0718922916
170317301002,202501.2434475567
170317301003,204771.21031668107
170317302011,182966.15246948984
170317302012,256761.9678592216
170317302013,191223.44206171297
170317302014,184831.04208641
170317302015,183046.4600649509
170317302021,449828.69640806667
170317302022,218340.1062494482
170317302023,204523.2754949016
170317303001,297370.7342015696
170317304001,292369.8411975544
170317304002,447241.5691546061
170317304003,294968.1008576885
170317304004,250624.6153301852
170317305001,229206.86819760056
170317305002,270580.9351212388
170317305003,306822.38965039764
170317305004,510995.51897925895
170317306001,261824.91692596537
170317306002,417554.83236588567
170317306003,327874.6961430612
170317307001,245297.9845140511
170317307002,742818.7826034058
170317401001,215941.8221915888
170317401002,156033.0002505427
170317401003,197190.27267476715
170317401004,321703.5394065166
170317402001,886044.4481673404
170317402002,330519.40259856835
170317402003,331288.9079248188
170317402004,414524.6311348019
170317403001,242939.48424919933
170317403002,415684.8970785837
170317403003,206037.8094930784
170317403004,204412.8729885411
170317403005,250612.8434920275
170317404001,187454.0486857725
170317404002,307782.39606888656
170317404003,2138630.4027917944
170317404004,202298.0236404157
170317501001,328246.16156868346
170317501002,228743.6033197812
170317501003,371407.4406390385
170317501004,357129.6650191098
170317502001,289010.2705253253
170317502002,363885.9548871801
170317502003,359602.7343454837
170317502004,298634.44282096263
170317503001,207587.6688201413
170317503002,207566.04380879013
170317503003,246612.51054244945
170317504001,535151.1286944655
170317504002,246311.35392207568
170317504003,212305.14540912828
170317505001,565248.8754354749
170317505002,430160.6114368659
170317505003,742855.0738366612
170317505004,878954.757557831
170317506001,491094.86648875446
170317506002,178357.93449498463
170317506003,313738.92972188146
170317506004,333152.4635418392
170317608011,860401.1944004875
170317608012,437730.35340183217
170317608021,6179353.486423966
170317608031,105915.87091437624
170317608032,364115.2823394784
170317608033,122907.35072166265
170317608034,167145.1552227662
170317705002,180518.3880449916
170317706021,17.88078642404558
170317706022,683887.1373081312
170317706023,38.898314728030094
170317707001,42761.19027861531
170317707002,712396.9106422908
170317708001,207197.3308311656
170317708002,61625.13726567345
170317709011,4880.5396474296285
170317709012,7.343026698220603
170317709013,38.01644028727295
170317709014,6.286186250773974
170317709021,3090.7451698543423
170317709022,14431.15116352076
170318054024,2.087110803025284
170318054025,47.89719849537664
170318055022,394.4656662952052
170318055023,1604.5657101926688
170318056002,9.00151274727955
170318056003,11.650293775169324
170318056004,12.022886207730744
170318057022,214.66945096844285
170318076003,18.24208678554852
170318078001,26.771290839670893
170318079002,5136.643697956068
170318079003,1482.9234755848056
170318080013,4830.267971812816
170318080022,80.34207203325923
170318080023,29.16893661766529
170318080024,4505.2699877141085
170318081001,6929.388535769472
170318081002,265.4576039321449
170318100003,4066.642136629925
170318102002,30.73312315273137
170318102003,21.170343486058208
170318102006,24.572717733655683
170318103012,37.21584326074472
170318103013,20.031772027066605
170318103014,31.36008746324785
170318104001,13.79623165861925
170318104002,32.18811060637612
170318104003,364633.8830152418
170318105011,283.9632989366997
170318105013,27.776692079955705
170318105015,96.41918123126337
170318105023,2.180886607102856
170318105024,59.619119416866624
170318105025,28.08479924924712
170318106001,578.6897456758032
170318106002,19.51404640421746
170318106003,16.681568846228785
170318107011,31.679576621347177
170318107012,7.662851851920763
170318107013,1.497426390593219
170318107014,8.648037290562002
170318107021,19.448462436031665
170318107022,3.07648968151148
170318108002,10.770487390049388
170318108003,0.0017039408899225
170318109001,13.019035404919116
170318109002,16.516476379006505
170318109003,5.849822129159067
170318109004,19.40978189923323
170318111004,29.99726863988504
170318111005,4.190520305462753
170318115001,8505.673478918636
170318116001,79602.92180686357
170318116002,4678.836536106006
170318117011,286078.27435976185
170318119001,0.1946381938379531
170318121001,217.4150478675226
170318121002,79.77599122724266
170318121003,8.318758977856584
170318121005,0.3655440789041757
170318122001,10.290381854387704
170318122004,1209.3708823799436
170318125001,31.881836409635792
170318126001,60.51518962936705
170318126002,62.958466683705296
170318130001,18.36915944015737
170318130002,6.864882951969931
170318131001,23.4084619362149
170318131002,9.071397501434342
170318133011,11.464160075841772
170318133013,0.6149001710736578
170318133022,132.21309716661935
170318134001,4.176582905999517
170318134006,3.6419782764392097
170318135001,3.170332966381862
170318138013,2483.173101500837
170318142001,1229.0120140599338
170318142002,937.4377842650614
170318203001,7.841082652659658
170318203002,5.275186779355485
170318203003,16.622110785884
170318203004,8.331897224498661
170318204002,21.708347206207755
170318204003,10.61852475139186
170318205021,11.820477779303651
170318207001,235.39565351310932
170318208001,12.126682120887224
170318208002,64.10786214130908
170318208003,4030.410307668396
170318209011,7588.960806667925
170318209021,41.45805297204301
170318209022,6.612272062684436
170318211022,16.899326490572808
170318211023,7.105568810630506
170318211024,11.772029307490191
170318212001,75.43752865505624
170318212004,18.296347453116244
170318214011,7.02491405236957
170318214012,2.674243211811597
170318214021,33.76872338688616
170318214022,6118.550921335559
170318215001,213916.91268948765
170318216001,12.978190564011182
170318216002,76.92056618082887
170318216004,828.441236330881
170318216005,65.04521040841539
170318217003,101.6438641614162
170318217004,65.6165359161225
170318217005,7.377442980967576
170318219001,69.95810080967959
170318219002,15.285655624456163
170318219003,73.19393944103764
170318219004,118.43114486056938
170318219005,256.71202621536463
170318220001,393.9451324491243
170318220002,2745.956513739746
170318220003,560.6388691736166
170318221011,0.0009511778736147
170318227012,15.3348400292966
170318227021,94.27999707151388
170318228011,116.58200180617716
170318228012,20.19932838496536
170318228022,13.533187977534029
170318228023,159.72107909478171
170318232001,100.1886650269524
170318233031,230.6895255879149
170318233032,1.0950829437319576
170318233035,0.4746394772510302
170318233041,341530.0717730563
170318233042,20.945228576218263
170318233043,22.49190878955472
170318233044,1104.573344343313
170318233045,0.0569682469685258
170318234001,0.5386439112172532
170318235001,2.525934393298315
170318257001,2106.956733357637
170318257003,2097.773978886029
170318258013,2140.044265066231
170318264012,2461.0472984275752
170318265001,45.99073539017588
170318305001,2147832.06896614
170318305002,207319.9588942798
170318305003,1754589.130476927
170318306001,126731.84472520706
170318306002,95747.69354362856
170318306003,162051.8666446508
170318306004,276860.32482225285
170318307001,543510.7456166662
170318307002,81614.41611176696
170318307003,81598.6624287348
170318307004,163205.69990483968
170318308001,168735.91510646165
170318308002,83991.54840742431
170318308003,83806.77032299995
170318309001,710357.6524033187
170318309002,156387.3227846278
170318309003,170938.70280149922
170318310001,120382.63846447218
170318310002,160873.51475715093
170318311001,679032.9074818261
170318311002,143652.01084133558
170318311003,247214.5427835132
170318311004,245255.16076169955
170318312001,99947.925493666
170318312002,315816.59447238024
170318312003,158284.47604069798
170318313001,576183.1333765924
170318314001,976852.0915562896
170318314002,1127330.8634730678
170318315001,674220.4778299923
170318315002,285419.34607222874
170318316001,324346.0904244324
170318316002,205244.1286253568
170318316003,184351.6462072802
170318316004,434034.6586329533
170318316005,163915.78984831247
170318316006,176938.86549141284
170318317001,532281.0083234019
170318318001,123160.3350745919
170318318002,123245.08389671704
170318318003,123343.0584598098
170318318004,229493.61816533149
170318318005,1304322.1584999205
170318319001,162906.80289772374
170318319002,161417.67440689914
170318320001,167585.16093222337
170318321001,68978.79351976869
170318321002,72237.59464092198
170318321003,80868.33984641176
170318322001,166318.85240314103
170318322002,164299.80950531832
170318322003,69122.58792375121
170318323001,840609.4152962728
170318324001,161678.74782780206
170318324002,161373.1653793916
170318325001,300413.38707041607
170318325002,481126.16640145297
170318326001,129929.32875166576
170318326002,396446.9642713708
170318326003,195251.18276260264
170318329001,210572.33598157085
170318329002,191142.7194442952
170318330001,468467.6112435676
170318330002,843670.8581463596
170318331001,287791.2345128222
170318331002,278467.6254420929
170318331003,356557.08660676656
170318333001,477334.025838887
170318339001,446720.1837718449
170318339002,255256.802932242
170318340001,653240.1681879447
170318340002,331585.67178510706
170318342001,164133.86016193707
170318342002,309726.5118349704
170318342003,191633.5147264381
170318342004,309945.34861940594
170318343001,262156.08070043585
170318343002,556601.2375737863
170318343003,156313.63327035453
170318343004,156089.1306883241
170318343005,464010.4281103454
170318343006,316466.8229638841
170318344001,143065.84039058976
170318344002,279802.3453581996
170318344003,163628.4593747895
170318345001,464133.4119618133
170318346001,273485.4250490664
170318346002,323695.52754637494
170318346003,419344.3596559417
170318346004,545687.4182262599
170318347001,163594.87017263845
170318347002,163502.0188684126
170318347003,330895.0695459707
170318348001,163471.3957855724
170318348002,275144.2276284242
170318348003,161248.1674430064
170318349001,163195.3355965373
170318349002,489950.2020249227
170318350001,469861.0529719839
170318350002,123703.31580085866
